"StartDate","EndDate","QualtricsStatus","IPAddress","Progress","Duration","isFinishedSurvey","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Consent","prolific_id","Gender","Age","Ethnicity","Education","Employment","Income","Militarism_1","Militarism_2_reverse","Internationalism_1","Internationalism_2_reverse","Ideology_LR","PoliticalInterest","KnowledgeTest_Conservative","KnowledgeTest_NATO","KnowledgeTest_UK","KnowledgeTest_Zelensky","AttentionCheck","Control_First_Click","Control_Last_Click","Control_Page_Submit","Control_Click_Count","Control_Direct","Control_Indirect","Control_Economic","Control_Political","Control_General","Control_Threat","T1_First_Click","T1_Last_Click","T1_Page_Submit","T1_Click_Count","T1_Direct","T1_Indirect","T1_Economic","T1_Political","T1_General","T1_Threat","T2_First_Click","T2_Last_Click","T2_Page_Submit","T2_Click_Count","T2_Direct","T2_Indirect","T2_Economic","T2_Political","T2_General","T2_Threat","Knowledge_Score","Knowledge_Index","Ideology_Index","Militarism_Index","Internationalism_Index","Control_Nonmilitary_Index","T1_Nonmilitary_Index","T2_Nonmilitary_Index","Control_Overall_Index","T1_Overall_Index","T2_Overall_Index","Control_Time_Spent_Index","T1_Time_Spent_Index","T2_Time_Spent_Index","Treatment","Z","TreatmentGroup","Direct_Raw","Indirect_Raw","Economic_Raw","Political_Raw","General_Raw","Threat_Raw","Nonmilitary_Index_Raw","Overall_Index_Raw","Time_Spent_Index","Time_Cutoff","Direct","Indirect","Economic","Political","General","Threat","Nonmilitary_Index","Overall_Index"
"11/14/22 8:00","11/14/22 8:01","IP Address","108.49.100.169",100,91,TRUE,"11/14/22 8:01","R_3RlUvQxVEOBWQpy",NA,NA,NA,NA,42.2078,-71.4322,"anonymous","EN","I agree","62c55b19972274a6876f7627",1,"25-34 years old",1,1,1,1,-1,-1,1,0,3,0,1,0,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.708,26.231,27.261,7,0,1,1,1,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.75,0.3,-2,1,NA,3,NA,NA,3,NA,NA,27.261,NA,"T",1,"T1",0,1,1,1,7,8,3,3,27.261,0,-0.536495331038436,0.613690778003282,0.397973920370762,0.345614453573934,0.803771052417052,0.629917559858711,0.589241076757026,0.280489287545534
"11/14/22 8:00","11/14/22 8:02","IP Address","24.35.5.71",100,153,TRUE,"11/14/22 8:02","R_RriiTt8RRkwhH0t",NA,NA,NA,NA,33.4734,-82.0111,"anonymous","EN","I agree","5c17294778ee390001ab19e5",1,"25-34 years old",1,1,1,1,-1,0,1,0,6,1,1,0,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.239,54.698,55.559,7,0,1,1,1,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.75,0.6,-1,1,NA,3,NA,NA,3,NA,NA,55.559,NA,"T",1,"T1",0,1,1,1,4,7,3,3,55.559,0,-0.536495331038436,0.613690778003282,0.397973920370762,0.345614453573934,-0.638194215619139,0.166012755923355,0.589241076757026,0.280489287545534
"11/14/22 8:00","11/14/22 8:02","IP Address","172.88.77.116",100,115,TRUE,"11/14/22 8:02","R_3dLIzCKtgQnUevs",NA,NA,NA,NA,32.9661,-117.1202,"anonymous","EN","I agree","5c5ff8e28da44c00015c8204",1,"18-24 years old",0,1,1,1,-1,-1,-1,-1,8,1,1,1,1,1,3,15.848,31.364,32.322,7,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0.8,-2,-2,0,NA,NA,0,NA,NA,32.322,NA,NA,"C",0,"C",0,0,0,0,0,2,0,0,32.322,0,-0.536495331038436,-1.62403535154527,-2.50432369404041,-2.88372059700751,-2.56081457300073,-2.15351126375343,-2.82075405776589,-2.57858901845838
"11/14/22 7:59","11/14/22 8:02","IP Address","216.163.16.109",100,189,TRUE,"11/14/22 8:02","R_3D6zUo24P5Vqlnr",NA,NA,NA,NA,34.919,-92.1419,"anonymous","EN","I agree","633db28fcf787273b12e3fb0",1,"35-44 years old",1,0,1,0,-1,0,1,0,1,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.037,55.681,57.086,6,0,1,1,1,8,9,4,1,0.1,-1,1,NA,NA,3,NA,NA,3,NA,NA,57.086,"T",1,"T2",0,1,1,1,8,9,3,3,57.086,0,-0.536495331038436,0.613690778003282,0.397973920370762,0.345614453573934,1.28442614176245,1.09382236379407,0.589241076757026,0.280489287545534
"11/14/22 8:00","11/14/22 8:02","IP Address","140.254.77.155",100,139,TRUE,"11/14/22 8:02","R_1r0TkkTUDiTUuTV",NA,NA,NA,NA,40.0043,-83.0177,"anonymous","EN","I agree","612e86d2d0235adbc94f0129",0,"18-24 years old",1,1,0,1,1,1,1,1,1,1,1,0,1,1,3,16.478,40.019,40.891,6,1,1,1,1,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.75,0.1,2,2,3,NA,NA,4,NA,NA,40.891,NA,NA,"C",0,"C",1,1,1,1,7,7,3,4,40.891,0,1.85771517613309,0.613690778003282,0.397973920370762,0.345614453573934,0.803771052417052,0.166012755923355,0.589241076757026,1.23351538954684
"11/14/22 8:00","11/14/22 8:03","IP Address","73.224.223.22",100,172,TRUE,"11/14/22 8:03","R_33dmbgKtH5re4U6",NA,NA,NA,NA,31.2804,-81.5305,"anonymous","EN","I agree","6312bdcf64c0abf681b89dd5",1,"25-34 years old",1,1,1,0,-1,-1,0,-1,3,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.652,74.547,79.672,24,0,1,1,1,8,7,4,1,0.3,-2,-1,NA,NA,3,NA,NA,3,NA,NA,79.672,"T",1,"T2",0,1,1,1,8,7,3,3,79.672,0,-0.536495331038436,0.613690778003282,0.397973920370762,0.345614453573934,1.28442614176245,0.166012755923355,0.589241076757026,0.280489287545534
"11/14/22 8:01","11/14/22 8:03","IP Address","107.115.17.139",100,149,TRUE,"11/14/22 8:03","R_DuTbwfSc3gSpMTn",NA,NA,NA,NA,41.8244,-71.408,"anonymous","EN","I agree","628e96b9b7679f5464681a9a",1,"25-34 years old",1,1,1,1,0,-1,1,-1,0,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.399,49.491,50.285,15,0,1,1,1,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,-1,0,NA,3,NA,NA,3,NA,NA,50.285,NA,"T",1,"T1",0,1,1,1,8,9,3,3,50.285,0,-0.536495331038436,0.613690778003282,0.397973920370762,0.345614453573934,1.28442614176245,1.09382236379407,0.589241076757026,0.280489287545534
"11/14/22 8:01","11/14/22 8:04","IP Address","71.34.205.154",100,197,TRUE,"11/14/22 8:04","R_ZDJM6o0cmsuoBMJ",NA,NA,NA,NA,38.7645,-94.8198,"anonymous","EN","I agree","62e154770b9035b7054f03e1",0,"45-54 years old",1,0,1,0,0,0,1,1,4,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.085,69.044,69.869,6,1,1,1,1,8,9,4,1,0.4,0,2,NA,NA,3,NA,NA,4,NA,NA,69.869,"T",1,"T2",1,1,1,1,8,9,3,4,69.869,0,1.85771517613309,0.613690778003282,0.397973920370762,0.345614453573934,1.28442614176245,1.09382236379407,0.589241076757026,1.23351538954684
"11/14/22 8:02","11/14/22 8:04","IP Address","70.244.45.210",100,122,TRUE,"11/14/22 8:04","R_2DM4RjSp8EiTDIf",NA,NA,NA,NA,35.9968,-78.8955,"anonymous","EN","I agree","5de3f96b5a8f943f4066fc72",0,"35-44 years old",1,1,1,1,-1,-1,1,-1,2,1,1,1,1,1,3,24.749,45.062,46.524,13,0,1,1,1,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0.2,-2,0,3,NA,NA,3,NA,NA,46.524,NA,NA,"C",0,"C",0,1,1,1,7,8,3,3,46.524,0,-0.536495331038436,0.613690778003282,0.397973920370762,0.345614453573934,0.803771052417052,0.629917559858711,0.589241076757026,0.280489287545534
"11/14/22 7:48","11/14/22 8:04","IP Address","73.117.246.234",100,962,TRUE,"11/14/22 8:04","R_2z8tGwpvrIY4o2N",NA,NA,NA,NA,40.1041,-80.6425,"anonymous","EN","I agree","58350bfe8f7d460001e8ba7f",0,"25-34 years old",1,0,1,0,0,1,1,1,2,0,1,0,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.498,18.257,19.464,8,1,1,1,1,8,6,3,0.75,0.2,1,2,NA,NA,3,NA,NA,4,NA,NA,19.464,"T",1,"T2",1,1,1,1,8,6,3,4,19.464,0,1.85771517613309,0.613690778003282,0.397973920370762,0.345614453573934,1.28442614176245,-0.297892048012001,0.589241076757026,1.23351538954684
"11/14/22 7:58","11/14/22 8:05","IP Address","129.7.0.101",100,388,TRUE,"11/14/22 8:05","R_9oV2xX4FBX1UT3X",NA,NA,NA,NA,29.7545,-95.4093,"anonymous","EN","I agree","62a0b24d821f4d3e32c42c2e",0,"18-24 years old",0,0,0,1,-1,-1,1,-1,1,1,1,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.974,120.293,122.401,7,0,1,0,1,6,7,2,0.5,0.1,-2,0,NA,NA,2,NA,NA,2,NA,NA,122.401,"T",1,"T2",0,1,0,1,6,7,2,2,122.401,1,-0.536495331038436,0.613690778003282,-2.50432369404041,0.345614453573934,0.323115963071655,0.166012755923355,-0.547423968083947,-0.672536814455769
"11/14/22 7:58","11/14/22 8:05","IP Address","108.189.78.169",100,419,TRUE,"11/14/22 8:05","R_1eOz1nEjV6JiAeN",NA,NA,NA,NA,28.3888,-80.7301,"anonymous","EN","I agree","5ea768015e4ac615300743fc",0,"25-34 years old",1,1,1,0,1,0,1,0,3,0,1,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.063,107.655,108.43,7,0,0,1,1,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.5,0.3,1,1,NA,2,NA,NA,2,NA,NA,108.43,NA,"T",1,"T1",0,0,1,1,6,9,2,2,108.43,1,-0.536495331038436,-1.62403535154527,0.397973920370762,0.345614453573934,0.323115963071655,1.09382236379407,-0.547423968083947,-0.672536814455769
"11/14/22 8:01","11/14/22 8:05","IP Address","107.122.93.58",100,266,TRUE,"11/14/22 8:05","R_2Qy8ACPYli2D93a",NA,NA,NA,NA,38.6961,-90.2544,"anonymous","EN","I agree","62ca43b57440f78492ca4a3a",1,"45-54 years old",1,0,0,0,-1,-1,1,-1,8,1,1,1,1,1,3,13.048,97.843,98.967,25,0,1,1,0,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0.8,-2,0,2,NA,NA,2,NA,NA,98.967,NA,NA,"C",0,"C",0,1,1,0,5,9,2,2,98.967,1,-0.536495331038436,0.613690778003282,0.397973920370762,-2.88372059700751,-0.157539126273742,1.09382236379407,-0.547423968083947,-0.672536814455769
"11/14/22 8:02","11/14/22 8:05","IP Address","96.72.125.46",100,187,TRUE,"11/14/22 8:05","R_1KkWu8dDS24XaE2",NA,NA,NA,NA,41.1406,-87.8634,"anonymous","EN","I agree","5c4aadef818d4d00013deab8",1,"25-34 years old",1,0,1,0,0,-1,0,-1,3,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.248,71.379,72.53,7,0,0,1,1,4,7,4,1,0.3,-1,-1,NA,NA,2,NA,NA,2,NA,NA,72.53,"T",1,"T2",0,0,1,1,4,7,2,2,72.53,0,-0.536495331038436,-1.62403535154527,0.397973920370762,0.345614453573934,-0.638194215619139,0.166012755923355,-0.547423968083947,-0.672536814455769
"11/14/22 8:01","11/14/22 8:05","IP Address","136.53.55.37",100,239,TRUE,"11/14/22 8:05","R_2EBlTtdgnWsoEKx",NA,NA,NA,NA,34.6174,-86.5538,"anonymous","EN","I agree","6229ee11f6b5405956544966",0,"55+ years old",1,1,1,0,0,0,1,1,1,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.991,78.34,80.09,7,0,1,1,1,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0.1,0,2,NA,3,NA,NA,3,NA,NA,80.09,NA,"T",1,"T1",0,1,1,1,7,9,3,3,80.09,0,-0.536495331038436,0.613690778003282,0.397973920370762,0.345614453573934,0.803771052417052,1.09382236379407,0.589241076757026,0.280489287545534
"11/14/22 7:51","11/14/22 8:06","IP Address","128.252.55.251",100,909,TRUE,"11/14/22 8:06","R_3nCOsVHVtkvrttM",NA,NA,NA,NA,38.6142,-90.291,"anonymous","EN","I agree","6277d668f802ce2db067e77e",0,"18-24 years old",1,1,1,0,-1,0,1,1,2,1,1,0,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,291.951,401.077,402.931,7,1,1,1,1,3,2,3,0.75,0.2,-1,2,NA,NA,3,NA,NA,4,NA,NA,402.931,"T",1,"T2",1,1,1,1,3,2,3,4,402.931,1,1.85771517613309,0.613690778003282,0.397973920370762,0.345614453573934,-1.11884930496454,-2.15351126375343,0.589241076757026,1.23351538954684
"11/14/22 8:04","11/14/22 8:07","IP Address","68.129.125.242",100,165,TRUE,"11/14/22 8:07","R_R3NTR5PP0qb412N",NA,NA,NA,NA,41.1341,-73.7831,"anonymous","EN","I agree","632b2c43ef656aefd680424f",1,"25-34 years old",1,1,0,1,-1,0,1,0,1,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.255,55.249,56.048,7,0,1,1,1,8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0.1,-1,1,NA,3,NA,NA,3,NA,NA,56.048,NA,"T",1,"T1",0,1,1,1,8,10,3,3,56.048,0,-0.536495331038436,0.613690778003282,0.397973920370762,0.345614453573934,1.28442614176245,1.55772716772942,0.589241076757026,0.280489287545534
"11/14/22 8:03","11/14/22 8:07","IP Address","173.19.132.28",100,200,TRUE,"11/14/22 8:07","R_415MzEy8TSuPWKJ",NA,NA,NA,NA,42.4786,-92.3682,"anonymous","EN","I agree","5e366d6571691461b82ea4da",1,"25-34 years old",1,1,1,1,1,-1,1,-1,2,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.946,69.82,70.889,7,0,1,1,1,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0.2,0,0,NA,3,NA,NA,3,NA,NA,70.889,NA,"T",1,"T1",0,1,1,1,10,10,3,3,70.889,0,-0.536495331038436,0.613690778003282,0.397973920370762,0.345614453573934,2.24573632045324,1.55772716772942,0.589241076757026,0.280489287545534
"11/14/22 8:05","11/14/22 8:07","IP Address","75.161.196.126",100,127,TRUE,"11/14/22 8:07","R_1esoOdnHXH3Gi0a",NA,NA,NA,NA,35.1013,-106.5247,"anonymous","EN","I agree","5d61a3a5f923dd0001d0370f",0,"45-54 years old",0,1,1,0,0,0,1,1,1,1,0,0,1,1,3,3.135,39.511,40.152,17,1,1,1,1,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.5,0.1,0,2,3,NA,NA,4,NA,NA,40.152,NA,NA,"C",0,"C",1,1,1,1,7,8,3,4,40.152,0,1.85771517613309,0.613690778003282,0.397973920370762,0.345614453573934,0.803771052417052,0.629917559858711,0.589241076757026,1.23351538954684
"11/14/22 8:04","11/14/22 8:07","IP Address","104.152.207.158",100,189,TRUE,"11/14/22 8:07","R_2uJ46JhFDcq9olF",NA,NA,NA,NA,45.4356,-117.2913,"anonymous","EN","I agree","5eb192fcbb01520b5cae89ee",1,"25-34 years old",1,0,0,1,0,-1,1,0,3,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.916,51.977,52.726,21,0,1,1,1,8,7,4,1,0.3,-1,1,NA,NA,3,NA,NA,3,NA,NA,52.726,"T",1,"T2",0,1,1,1,8,7,3,3,52.726,0,-0.536495331038436,0.613690778003282,0.397973920370762,0.345614453573934,1.28442614176245,0.166012755923355,0.589241076757026,0.280489287545534
"11/14/22 8:01","11/14/22 8:07","IP Address","173.16.46.125",100,365,TRUE,"11/14/22 8:07","R_3pbAycvHvza4lyG",NA,NA,NA,NA,30.3659,-86.2458,"anonymous","EN","I agree","5c82656bed1753001581fd1e",1,"55+ years old",1,1,0,1,1,-1,1,1,5,1,1,1,1,1,3,108.305,155.202,157.993,7,0,1,1,1,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0.5,0,2,3,NA,NA,3,NA,NA,157.993,NA,NA,"C",0,"C",0,1,1,1,10,10,3,3,157.993,1,-0.536495331038436,0.613690778003282,0.397973920370762,0.345614453573934,2.24573632045324,1.55772716772942,0.589241076757026,0.280489287545534
"11/14/22 8:06","11/14/22 8:09","IP Address","174.207.102.39",100,140,TRUE,"11/14/22 8:09","R_3I0qWUm1z0uySyM",NA,NA,NA,NA,41.5636,-81.5733,"anonymous","EN","I agree","5dd9ad296ca7e7949fdc13ea",0,"18-24 years old",1,0,1,1,-1,-1,0,-1,0,1,1,0,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.591,50.136,51.384,20,0,1,1,1,7,7,3,0.75,0,-2,-1,NA,NA,3,NA,NA,3,NA,NA,51.384,"T",1,"T2",0,1,1,1,7,7,3,3,51.384,0,-0.536495331038436,0.613690778003282,0.397973920370762,0.345614453573934,0.803771052417052,0.166012755923355,0.589241076757026,0.280489287545534
"11/14/22 8:04","11/14/22 8:09","IP Address","69.143.229.77",100,279,TRUE,"11/14/22 8:09","R_w6NfZCe6e62ezv3",NA,NA,NA,NA,38.3523,-75.5386,"anonymous","EN","I agree","5bf008bec5260b0001d5a317",0,"25-34 years old",1,0,1,1,-1,-1,1,-1,4,1,1,1,1,1,3,28.59,164.869,166.74,17,0,0,1,1,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0.4,-2,0,2,NA,NA,2,NA,NA,166.74,NA,NA,"C",0,"C",0,0,1,1,2,7,2,2,166.74,1,-0.536495331038436,-1.62403535154527,0.397973920370762,0.345614453573934,-1.59950439430993,0.166012755923355,-0.547423968083947,-0.672536814455769
"11/14/22 8:03","11/14/22 8:09","IP Address","66.71.8.193",100,322,TRUE,"11/14/22 8:09","R_3CUYVK0dyk5Y01T",NA,NA,NA,NA,39.8667,-75.3862,"anonymous","EN","I agree","62952e5759f31d796e82b611",1,"18-24 years old",1,1,0,0,1,1,1,0,6,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.791,155.792,157.573,7,0,1,1,1,6,3,4,1,0.6,2,1,NA,NA,3,NA,NA,3,NA,NA,157.573,"T",1,"T2",0,1,1,1,6,3,3,3,157.573,1,-0.536495331038436,0.613690778003282,0.397973920370762,0.345614453573934,0.323115963071655,-1.68960645981807,0.589241076757026,0.280489287545534
"11/14/22 8:05","11/14/22 8:09","IP Address","99.42.188.83",100,219,TRUE,"11/14/22 8:09","R_DN35JQwINDaCoCt",NA,NA,NA,NA,41.9457,-87.7393,"anonymous","EN","I agree","5fc7d47e2df9df05bbb0d206",0,"35-44 years old",1,1,1,0,0,-1,1,1,1,1,1,0,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.677,102.642,104.043,6,0,1,1,1,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.5,0.1,-1,2,NA,3,NA,NA,3,NA,NA,104.043,NA,"T",1,"T1",0,1,1,1,5,7,3,3,104.043,1,-0.536495331038436,0.613690778003282,0.397973920370762,0.345614453573934,-0.157539126273742,0.166012755923355,0.589241076757026,0.280489287545534
"11/14/22 8:07","11/14/22 8:09","IP Address","12.218.197.1",100,142,TRUE,"11/14/22 8:09","R_3hbVmOHQyPpjKEu",NA,NA,NA,NA,35.5318,-98.7028,"anonymous","EN","I agree","5acc1c3f436f550001002f9b",0,"45-54 years old",0,1,1,0,1,1,1,1,7,1,1,0,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.174,57.623,58.513,6,0,0,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.75,0.7,2,2,NA,2,NA,NA,2,NA,NA,58.513,NA,"T",1,"T1",0,0,1,1,5,10,2,2,58.513,0,-0.536495331038436,-1.62403535154527,0.397973920370762,0.345614453573934,-0.157539126273742,1.55772716772942,-0.547423968083947,-0.672536814455769
"11/14/22 8:07","11/14/22 8:09","IP Address","67.176.46.113",100,167,TRUE,"11/14/22 8:09","R_1lfnxUvAGZeaBW2",NA,NA,NA,NA,39.1004,-104.8548,"anonymous","EN","I agree","5cf3fb5b30eedd00156bbff7",0,"25-34 years old",1,1,1,1,-1,0,1,-1,5,1,1,0,1,1,3,19.35,48.945,49.921,13,0,0,1,1,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.75,0.5,-1,0,2,NA,NA,2,NA,NA,49.921,NA,NA,"C",0,"C",0,0,1,1,4,5,2,2,49.921,0,-0.536495331038436,-1.62403535154527,0.397973920370762,0.345614453573934,-0.638194215619139,-0.761796851947358,-0.547423968083947,-0.672536814455769
"11/14/22 8:07","11/14/22 8:10","IP Address","24.126.8.160",100,183,TRUE,"11/14/22 8:10","R_sgSKDtZCjiycbcJ",NA,NA,NA,NA,38.9635,-76.9672,"anonymous","EN","I agree","5f46b13c9603e305ad51dc7f",0,"35-44 years old",1,0,1,0,-1,0,1,-1,0,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.838,64.497,65.75,6,0,1,1,1,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,-1,0,NA,3,NA,NA,3,NA,NA,65.75,NA,"T",1,"T1",0,1,1,1,7,6,3,3,65.75,0,-0.536495331038436,0.613690778003282,0.397973920370762,0.345614453573934,0.803771052417052,-0.297892048012001,0.589241076757026,0.280489287545534
"11/14/22 8:07","11/14/22 8:10","IP Address","74.99.188.184",100,159,TRUE,"11/14/22 8:10","R_OkydVVBlO38Nwml",NA,NA,NA,NA,40.3404,-76.7882,"anonymous","EN","I agree","558955ebfdf99b6bd06016c9",1,"25-34 years old",1,1,1,1,-1,-1,1,1,0,1,1,1,0,1,3,15.247,26.937,28.12,7,1,1,1,1,8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.75,0,-2,2,3,NA,NA,4,NA,NA,28.12,NA,NA,"C",0,"C",1,1,1,1,8,10,3,4,28.12,0,1.85771517613309,0.613690778003282,0.397973920370762,0.345614453573934,1.28442614176245,1.55772716772942,0.589241076757026,1.23351538954684
"11/14/22 8:08","11/14/22 8:10","IP Address","172.58.59.110",100,146,TRUE,"11/14/22 8:10","R_2c1sND8lmKCqFXq",NA,NA,NA,NA,39.7388,-104.9868,"anonymous","EN","I agree","5f9b15889c51902ece84d3e7",0,"25-34 years old",1,1,1,1,-1,-1,1,1,1,1,1,0,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.124,64.27,65.702,10,1,1,1,1,5,7,3,0.75,0.1,-2,2,NA,NA,3,NA,NA,4,NA,NA,65.702,"T",1,"T2",1,1,1,1,5,7,3,4,65.702,0,1.85771517613309,0.613690778003282,0.397973920370762,0.345614453573934,-0.157539126273742,0.166012755923355,0.589241076757026,1.23351538954684
"11/14/22 8:08","11/14/22 8:10","IP Address","68.227.117.61",100,144,TRUE,"11/14/22 8:10","R_1dMlEsySN91xiit",NA,NA,NA,NA,35.6211,-97.4757,"anonymous","EN","I agree","60ff888b8580e325563b6853",0,"18-24 years old",1,0,1,0,-1,-1,1,-1,0,1,1,0,0,0,3,2.38,59.302,59.991,24,0,1,1,1,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.25,0,-2,0,3,NA,NA,3,NA,NA,59.991,NA,NA,"C",0,"C",0,1,1,1,5,7,3,3,59.991,0,-0.536495331038436,0.613690778003282,0.397973920370762,0.345614453573934,-0.157539126273742,0.166012755923355,0.589241076757026,0.280489287545534
"11/14/22 8:09","11/14/22 8:11","IP Address","75.67.206.167",100,99,TRUE,"11/14/22 8:11","R_3qCFhK04IjvFxB6",NA,NA,NA,NA,41.7465,-70.5914,"anonymous","EN","I agree","5b915c9d22d85d000115c0f5",0,"35-44 years old",1,1,1,0,-1,-1,1,1,1,1,1,0,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.893,28.449,29.097,7,1,1,1,1,9,10,3,0.75,0.1,-2,2,NA,NA,3,NA,NA,4,NA,NA,29.097,"T",1,"T2",1,1,1,1,9,10,3,4,29.097,0,1.85771517613309,0.613690778003282,0.397973920370762,0.345614453573934,1.76508123110785,1.55772716772942,0.589241076757026,1.23351538954684
"11/14/22 8:08","11/14/22 8:11","IP Address","24.254.22.176",100,211,TRUE,"11/14/22 8:11","R_3gMBfThEJN6sy4I",NA,NA,NA,NA,37.2951,-79.987,"anonymous","EN","I agree","6154afcf38500d8446fb2cbd",1,"25-34 years old",1,1,1,0,-1,1,1,-1,3,1,1,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.929,64.407,68.61,14,0,1,1,1,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.5,0.3,0,0,NA,3,NA,NA,3,NA,NA,68.61,NA,"T",1,"T1",0,1,1,1,7,7,3,3,68.61,0,-0.536495331038436,0.613690778003282,0.397973920370762,0.345614453573934,0.803771052417052,0.166012755923355,0.589241076757026,0.280489287545534
"11/14/22 8:09","11/14/22 8:12","IP Address","24.17.252.59",100,137,TRUE,"11/14/22 8:12","R_3oAdPNRbAOLbDZq",NA,NA,NA,NA,47.8388,-122.1985,"anonymous","EN","I agree","6108383e9a78c99239751679",0,"18-24 years old",1,1,1,0,-1,-1,1,-1,0,1,1,1,1,1,3,3.989,51.205,52.227,19,0,1,1,1,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,-2,0,3,NA,NA,3,NA,NA,52.227,NA,NA,"C",0,"C",0,1,1,1,5,8,3,3,52.227,0,-0.536495331038436,0.613690778003282,0.397973920370762,0.345614453573934,-0.157539126273742,0.629917559858711,0.589241076757026,0.280489287545534
